Participant,Group,Tot_session,Inc_session,Game,BonusGames,TotalTrials,Perc_ActSelTrials,Perc_correct,CorrResponses,hits,go_trials,go_omissions,go_omissions_all,go_error,P_go_errors,ActSel_trials,corr_actselect_trials,Incorr_actselect_trials,miss_actselect_trials,wrong_actselect_trials,P_go_omission,P_Hit,P_miss_ActSelTrial,P_corr_actselect,P_val_adjusted,dprime,dprime_bias,mean_SSD,SSD_std,mean_SSRT1,mean_SSRT2,mean_SSRT3,SSRT1_nRT,SSRT2_nRT,SSRT3_nRT,SSRT1_error_msg,SSRT2_error_msg,SSRT3_error_msg,FullSSRTExclude,mean_all_go_RT,mean_Corr_go_RT,mean_InCorr_go_RT,mean_all_ActSel_RT,mean_CorrActSel_RT,mean_InCorrActSel_RT,mean_inCorr_Go_RT,std_all_goRT,std_Corr_goRT,std_InCorr_goRT,std_all_ActSel_RT,std_Corr_ActSel_RT,std_InCorr_ActSel_RT,CovVar_all_goRT,CovVar_Corr_goRT,CovVar_InCorr_goRT,CovVar_all_ActSel_RT,CovVar_Corr_ActSel_RT,CovVar_InCorr_ActSel_RT,meanStimDur
57,2,8,2,Mining,4,19,31.5789473684211,68.4210526315789,13,10,13,0,0,2,0.153846153846154,6,3,3,0,3,0,0.769230769230769,0.5,0.5,0.5,1.0200762327862,-0.510038116393101,441.666666666667,37.638632635454,476.133333233333,476.133333233333,476.133333233333,917.7999999,917.7999999,917.7999999,,,,0,925.608333391667,965.66000003,725.3500002,916.533333366667,932.8666667,900.200000033333,725.3500002,303.921899157251,319.658575433586,13.0814753105297,82.4602853783808,127.203393538485,4.26731773717402,0.328348274527308,0.33102600855752,0.0180347078057804,0.0899697614657206,0.136357528979425,0.00474041072763386,1500
57,2,11,3,HR_Driving,7,76,28.9473684210526,76.3157894736842,58,52,54,0,0,0,0,22,6,16,0,16,0,0.962962962962963,0.727272727272727,0.272727272727273,0.727272727272727,5.12614352268384,-3.16765710792516,84.0909090909091,52.067638327842,505.909090909091,505.909090909091,505.909090909091,590,590,590,,,,0,482.403846153846,482.403846153846,NaN,401.772727272727,673.333333333333,299.9375,NaN,199.067163719162,199.067163719162,NaN,207.175548248841,100.428415633558,127.155793550012,0.412656667865115,0.412656667865115,NaN,0.515653587676717,0.149151112327066,0.423940966201333,1500
57,2,11,3,Treasure_Collect,7,120,30,82.5,99,80,84,3,3,1,0.0119047619047619,36,19,17,0,17,0.0357142857142857,0.952380952380952,0.472222222222222,0.527777777777778,0.489711934156379,1.73807611426553,-0.799353136814312,461.111111111111,100.079333610257,418.888888888889,430.888888888889,430.888888888889,880,892,892,,,,0,935.25,905.6125,1528,846.444444444444,896.894736842105,790.058823529412,1528,232.683189911669,195.45607125679,2.44948974278318,184.627415460658,91.260247361806,242.478728600117,0.248792504583447,0.215827488309613,0.00160306920339213,0.218121126167751,0.101751346744576,0.30691224675765,1500
57,2,13,4,HR_Driving,8,89,30.3370786516854,84.2696629213483,75,61,62,1,1,0,0,27,14,13,0,13,0.0161290322580645,0.983870967741935,0.481481481481482,0.518518518518518,0.489374620522162,2.18763384574255,-1.04738119810075,214.814814814815,105.443034944152,467.185185185185,472.185185185185,472.185185185185,682,687,687,,,,0,710.241935483871,696.737704918033,NaN,593.37037037037,763.142857142857,410.538461538462,NaN,311.404680333963,295.11703337486,NaN,225.99679169747,105.439634310427,169.640608043699,0.438448738065304,0.423569775672724,NaN,0.38086969451543,0.13816500190434,0.413214896864922,1500
57,2,13,4,Mining,8,109,29.3577981651376,81.651376146789,89,72,77,1,1,4,0.051948051948052,32,17,15,0,15,0.012987012987013,0.935064935064935,0.46875,0.53125,0.474917763157895,1.59302662906888,-0.718100901801329,428.125,65.9147788019965,447.875,447.875,447.875,876,876,876,,,,0,907.103896103896,902.055555555556,979.8,869.125,854.764705882353,885.4,979.8,204.83450215746,189.306509704734,392.448340549428,360.362787631683,52.7749104828288,532.759634893099,0.22581151182047,0.209861253598892,0.400539233057183,0.414627110751253,0.0617420327718732,0.601716325833634,1500
57,2,15,5,AB_Driving,8,73,43.8356164383562,68.4931506849315,50,27,41,13,13,1,0.024390243902439,32,23,9,4,5,0.317073170731707,0.658536585365854,0.28125,0.71875,0.411830357142857,0.98760464422968,0.0853298401407162,978.125,30.9461029908869,348.875,404.875,411.875,1327,1383,1390,,,,0,1412.19512195122,1353.07407407407,1526.21428571429,1405.28125,1384.47826086957,1458.44444444444,1526.21428571429,118.127519975701,101.799548860239,30.815027731059,107.472797571022,98.8027739605143,116.140121309467,0.0836481574957472,0.0752357545021336,0.020190498817561,0.0764777851914144,0.0713646264828009,0.079632873059973,1500
57,2,15,5,Chest_Picking,8,116,50.8620689655172,74.1379310344828,86,43,57,2,2,12,0.210526315789474,59,43,16,1,15,0.0350877192982456,0.754385964912281,0.271186440677966,0.728813559322034,0.281047765793529,1.29758554791942,-0.039564106945714,761.016949152542,197.411655625342,131.983050847458,131.983050847458,143.983050847458,893,893,905,,,,0,984.157894736842,998.581395348837,939.857142857143,876.35593220339,829.813953488372,1001.4375,939.857142857143,192.535598700389,141.763423410463,303.242440997262,241.961863816983,218.72708106483,263.66973502218,0.195634866854238,0.141964815357831,0.322647376042079,0.276099989656745,0.26358568706316,0.263291253844778,1500
57,2,15,5,Mining,9,18,27.7777777777778,66.6666666666667,12,10,13,2,2,1,0.0769230769230769,5,2,3,0,3,0.153846153846154,0.769230769230769,0.6,0.4,0.709090909090909,0.48296881424033,-0.494831510255965,450,35.3553390593274,541,543,700,991,993,1150,,,,0,1004.76923076923,923.9,1274.33333333333,809.6,857.5,777.666666666667,1274.33333333333,280.781099152036,166.216358333883,454.979486717075,80.7174082834676,68.5893577750951,82.7909012714159,0.279448345504247,0.179907304182144,0.357033340348215,0.0997003560813582,0.0799875892420934,0.106460653156557,1500
85,2,4,1,HR_Driving,1,101,29.7029702970297,59.4059405940594,60,51,71,3,3,14,0.197183098591549,30,9,21,1,20,0.0422535211267606,0.71830985915493,0.7,0.3,0.730882352941177,0.183715463039556,-0.616258244227819,111.666666666667,59.716764430292,691.333333333333,710.333333333333,710.333333333333,803,822,822,,,,0,732.941176470588,702.254901960784,673.071428571429,666.266666666667,920.555555555556,557.285714285714,673.071428571429,320.666557757847,225.029584111712,423.738392495565,319.238202421103,287.854612222521,270.29764017785,0.437506539476999,0.320438609233487,0.629559322396042,0.479144790505959,0.312696621605635,0.485025245128159,1500
85,2,4,1,Mining,1,106,29.2452830188679,74.5283018867924,79,64,75,8,8,3,0.04,31,15,16,1,15,0.106666666666667,0.853333333333333,0.516129032258065,0.483870967741935,0.577756379393356,1.01039676531758,-0.545638891224437,338.709677419355,46.02477126388,664.290322580645,687.290322580645,702.290322580645,1003,1026,1041,,,,0,1020.21333333333,945.75,1453.45454545455,931.838709677419,941.6,922.6875,1453.45454545455,317.658932059398,271.842216140522,197.990587471407,415.297812561395,177.438440029211,561.582136319642,0.311365203414382,0.287435597293706,0.136220694407398,0.445675639194213,0.188443542936715,0.608637416589736,1500
