Participant,Group,Tot_session,Inc_session,Game,BonusGames,TotalTrials,Perc_ActSelTrials,Perc_correct,CorrResponses,hits,go_trials,go_omissions,go_omissions_all,go_error,P_go_errors,ActSel_trials,corr_actselect_trials,Incorr_actselect_trials,miss_actselect_trials,wrong_actselect_trials,P_go_omission,P_Hit,P_miss_ActSelTrial,P_corr_actselect,P_val_adjusted,dprime,dprime_bias,mean_SSD,SSD_std,mean_SSRT1,mean_SSRT2,mean_SSRT3,SSRT1_nRT,SSRT2_nRT,SSRT3_nRT,SSRT1_error_msg,SSRT2_error_msg,SSRT3_error_msg,FullSSRTExclude,mean_all_go_RT,mean_Corr_go_RT,mean_InCorr_go_RT,mean_all_ActSel_RT,mean_CorrActSel_RT,mean_InCorrActSel_RT,mean_inCorr_Go_RT,std_all_goRT,std_Corr_goRT,std_InCorr_goRT,std_all_ActSel_RT,std_Corr_ActSel_RT,std_InCorr_ActSel_RT,CovVar_all_goRT,CovVar_Corr_goRT,CovVar_InCorr_goRT,CovVar_all_ActSel_RT,CovVar_Corr_ActSel_RT,CovVar_InCorr_ActSel_RT,meanStimDur
21,2,5,5,Mining,2,101,29.7029702970297,52.4752475247525,53,37,71,31,31,3,0.0422535211267606,30,16,14,1,13,0.436619718309859,0.52112676056338,0.466666666666667,0.533333333333333,0.828333333333333,0.136633446010126,0.0153350109020663,631.666666666667,104.620276709874,807.533333333333,878.733333333333,882.133333333333,1439.2,1510.4,1513.8,,,"",0,1340.38591549296,1214.22702702703,1477.67647058824,1326.37333333333,1391.175,1252.31428571429,1477.67647058824,270.92449727886,256.603767880867,215.871592105295,339.305476172902,134.310751617285,474.272951039707,0.202124249551833,0.211330963789489,0.146088535888617,0.255814458603587,0.0965448283769367,0.378717193000154,1500
21,2,6,6,Chest_Picking,2,105,49.5238095238095,56.1904761904762,59,33,53,16,16,4,0.0754716981132075,52,26,26,12,14,0.30188679245283,0.622641509433962,0.5,0.5,0.716216216216216,0.312425752996715,-0.156212876498358,332.692307692308,67.7977206110967,984.207692307692,1101.40769230769,1177.00769230769,1316.9,1434.1,1509.7,,,"",0,1323.48490566038,1260.69090909091,1427.095,1261.09807692308,1150.42307692308,1371.77307692308,1427.095,164.982607936793,116.602573844974,182.8864429812,238.227709070079,185.400695376673,236.481996875352,0.12465771784112,0.0924910087033603,0.128152956167039,0.18890498164213,0.161158706823359,0.172391484315895,1500
21,2,6,6,HR_Driving,2,99,30.3030303030303,84.8484848484848,84,67,69,2,2,0,0,30,17,13,0,13,0.0289855072463768,0.971014492753623,0.433333333333333,0.566666666666667,0.446268656716418,2.06381105114379,-0.864011520783791,378.333333333333,89.7153864992658,485.266666666667,494.666666666667,494.666666666667,863.6,873,873,,,"",0,919.624637681159,902.029850746268,NaN,891.293333333333,939.229411764706,828.607692307692,NaN,178.820524882778,148.669288278548,NaN,140.156333731507,106.088051664089,157.968411723876,0.194449471616675,0.164816372934389,NaN,0.157250512810792,0.112952224808166,0.190643187590898,1500
21,2,7,7,AB_Driving,2,80,30,72.5,58,46,56,10,10,0,0,24,12,12,2,10,0.178571428571429,0.821428571428571,0.5,0.5,NaN,0.920822976368379,-0.460411488184189,758.333333333333,77.5531608229038,NaN,NaN,NaN,NaN,NaN,NaN,stop RT larger than all go rt,stop RT larger than all go rt,"stop RT larger than all go rt",1,1208.92857142857,1137.86956521739,1535.8,1210.45833333333,1421.58333333333,999.333333333333,1535.8,243.414637428166,208.578320882178,6.19677335393187,312.168708451427,106.984670383049,308.318115922598,0.201347410575736,0.183306002074438,0.00403488302769362,0.257892981406294,0.075257403399765,0.308523798454901,1500
21,2,7,7,Treasure_Collect,2,117,28.2051282051282,59.8290598290598,70,54,84,27,27,3,0.0357142857142857,33,16,17,5,12,0.321428571428571,0.642857142857143,0.515151515151515,0.484848484848485,0.759170653907496,0.328118005570287,-0.202047354015426,478.787878787879,102.340045185083,832.212121212121,1038.21212121212,1046.21212121212,1311,1517,1525,,,"",0,1272.64285714286,1157.35185185185,1480.16666666667,1139.0303030303,1073.875,1200.35294117647,1480.16666666667,252.13080573658,221.138150059189,152.535147636103,211.458105314103,103.407204778004,266.765098255111,0.19811591627727,0.191072533132729,0.103052683911341,0.185647479923524,0.0962935209200361,0.222238884168229,1500
21,2,8,8,AB_Driving,2,80,30,65,52,39,56,13,13,4,0.0714285714285714,24,13,11,4,7,0.232142857142857,0.696428571428571,0.458333333333333,0.541666666666667,NaN,0.618789556358609,-0.204761322565229,700,78.0189497605494,NaN,NaN,NaN,NaN,NaN,NaN,stop RT larger than all go rt,stop RT larger than all go rt,"stop RT larger than all go rt",1,1247.01964285714,1164.88974358974,1435.43529411765,1269.125,1286.06923076923,1249.1,1435.43529411765,221.201617961897,191.843900078426,163.177085329009,199.972122513636,83.2902893961374,287.811202005759,0.177384229052788,0.164688461834367,0.113677771473017,0.157566924072598,0.0647634570545781,0.230414860304026,1500
21,2,8,8,Conveyor_Belt,2,92,48.9130434782609,45.6521739130435,42,36,47,6,6,5,0.106382978723404,45,6,39,6,33,0.127659574468085,0.765957446808511,0.866666666666667,0.133333333333333,NaN,-0.385173386442224,-0.918184923415674,108.888888888889,88.0914355093673,NaN,NaN,NaN,NaN,NaN,NaN,stop RT larger than all go rt,stop RT larger than all go rt,"stop RT larger than all go rt",1,1098.92978723404,1093.60555555556,1116.35454545455,1104.43111111133,793.05,1152.33589743615,1116.35454545455,327.811663794196,264.622018244292,498.793906064692,307.662551877571,228.635550604013,291.649333858417,0.298300826497099,0.241972086644954,0.446805997338057,0.278571065938178,0.288299036131407,0.253094027971628,1500
21,2,9,9,HR_Driving,2,94,30.8510638297872,86.1702127659574,81,65,65,0,0,0,0,29,16,13,0,13,0,1,0.448275862068966,0.551724137931034,NaN,5.86074745257416,-2.80035514298,548.275862068965,74.9794717390434,NaN,NaN,NaN,NaN,NaN,NaN,stop RT larger than all go rt,stop RT larger than all go rt,"stop RT larger than all go rt",1,971.939999998461,971.939999998461,NaN,1002.93103448965,1101.18750000625,882.000000007692,NaN,142.617156661163,142.617156661163,NaN,175.344385839336,86.8082167678853,183.316184053159,0.146734527503127,0.146734527503127,NaN,0.174831947371696,0.0788314585548715,0.207841478516508,1500
21,2,9,9,Mining,2,100,30,48,48,30,70,39,39,1,0.0142857142857143,30,18,12,1,11,0.557142857142857,0.428571428571429,0.4,0.6,NaN,0.0733347333430948,0.216679736464252,821.666666666667,77.3297165226361,NaN,NaN,NaN,NaN,NaN,NaN,stop RT larger than all go rt,stop RT larger than all go rt,"stop RT larger than all go rt",1,1391.87571428714,1228.90666667,1514.1025,1523.97,1538.10555555556,1502.76666666667,1514.1025,229.570107651717,277.975571896427,5.73569513816317,246.668399706556,201.108853966679,311.588444567315,0.164935780756325,0.226197464327917,0.00378818153867599,0.161859091521851,0.130751009409129,0.207343196704289,1500
21,2,10,10,Chest_Picking,2,106,49.0566037735849,51.8867924528302,55,32,54,17,17,5,0.0925925925925926,52,23,29,16,13,0.314814814814815,0.592592592592593,0.557692307692308,0.442307692307692,0.813929313929314,0.0890982527038454,-0.189670067562697,142.307692307692,74.3498720179123,1166.69230769231,1397.69230769231,1399.69230769231,1309,1540,1542,,,"",0,1222.2962962963,1090.03125,1414.68181818182,1200.40384615385,1009.65217391304,1351.68965517241,1414.68181818182,316.737176305448,272.473198963175,279.584791868506,349.683344689942,215.630915454173,364.13577760503,0.259132893771501,0.249968245372025,0.197630865312056,0.291304751988545,0.213569505445094,0.269393034275004,1500
